ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,12,759.88,1053.27,222.18,2,0.2923882718323946,1,1,2,1,12,21,0.0,1
9,1,14,15256.49,32116.02,6262.52,2,0.4104823586552346,1,1,2,1,6,3,8379.2,1
5,2,10,1210.92,1900.46,0.0,0,0.0,1,0,0,0,10,0,1917.98,3
6,1,2,4969.940000000001,5506.76,0.0,0,0.0,0,0,0,1,12,0,0.0,1
4,1,12,99.65,122.1,36.24,2,0.3636728549924736,1,2,2,1,17,3,0.0,1
5,2,3,1840.19,1138.37,579.47,2,0.314896831305463,0,0,2,0,10,1,5289.86,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,12,2442.98,3573.39,639.67,2,0.261840047810461,1,1,2,1,13,3,0.0,1
8,0,1,342.58,434.06,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1058.81,194.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,9,112.77,295.45,421.01,1,3.733351068546599,1,2,0,1,8,20,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,192.85,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,8158.31,5176.089999999999,2299.41,2,0.2818488142764862,0,0,1,1,9,0,8074.97,0
5,2,4,1612.46,314.02,0.0,0,0.0,0,0,0,0,10,0,1865.33,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,808.3499999999999,364.83,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,7,824.14,294.91,612.37,1,0.7430412308588346,1,0,2,0,10,16,0.0,0
6,1,7,3320.54,6488.56,862.34,2,0.2596987237015666,1,0,0,1,13,0,55551.91,1
9,1,11,6917.9,15871.88,1196.26,3,0.1729224186530595,1,1,2,1,8,20,0.0,2
6,1,21,405.16,990.95,0.0,0,0.0,1,1,0,1,17,0,0.0,2
9,1,12,3807.13,9467.82,792.46,2,0.2081515472284897,1,1,2,1,13,21,0.0,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,222.01,2
6,1,17,2329.77,4668.42,669.17,2,0.2872257776518712,1,1,2,1,13,19,0.0,0
6,1,1,272.63,307.96,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,1,0.0,428.84,0.0,0,0.0,0,0,0,0,10,0,461.04,2
6,1,3,9660.560000000001,8945.03,0.0,0,0.0,0,0,0,1,1,2,29992.63,0
4,1,1,23471.17,16905.18,10298.17,2,0.4387582723826721,0,0,1,1,17,0,27339.85,0
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,140.69,2
6,1,4,13850.85,20055.01,2455.16,3,0.1772569914481783,0,0,2,1,13,2,1200.72,2
9,1,8,17715.26,31170.12,5841.8989,2,0.3297664781662815,1,1,2,1,11,15,0.0,1
8,0,10,441.43,1340.29,0.0,0,0.0,1,0,0,0,10,0,150.88,3
4,1,12,275.29,67.21,390.08,1,1.416978459079516,1,1,2,1,17,15,0.0,0
4,1,4,114251.98,168149.84,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,934.89,2
9,1,1,3226.35,3472.0,0.0,0,0.0,0,0,0,1,17,1,0.0,1
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,4,66300.69,43179.13,13365.24,2,0.2015852323708848,0,0,1,1,8,0,24434.88,0
5,2,1,1788.72,1901.97,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1380.27,606.87,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,5,40944.18,49600.57000000001,17086.23,2,0.4173054631940363,0,1,2,1,17,15,5246.74,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,1064.67,1088.57,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,2,1672.0,2140.89,0.0,0,0.0,0,0,0,1,17,0,3491.91,0
5,2,1,962.9,1017.08,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,975.9599999999999,1017.6,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,1,40370.38,45495.86,0.0,0,0.0,0,0,0,1,17,2,2504.5,1
9,1,3,48264.91,38741.62,2434.47,3,0.05043975012073989,0,0,1,1,13,0,42764.22,0
4,1,12,1405.85,1967.95,511.52,2,0.363851050965608,1,1,2,1,0,20,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,1337.14,2
5,2,3,1870.33,587.35,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,1068.35,1121.77,0.0,0,0.0,0,0,0,0,10,0,445.9,2
6,1,13,1981.15,4366.33,0.0,0,0.0,1,1,0,1,9,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,1,3242.810000000001,2151.72,1277.79,2,0.3940378868943909,0,0,2,1,14,1,1947.42,1
5,2,12,1200.5,2106.22,0.0,0,0.0,1,1,0,1,11,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,19,1172.22,3722.29,478.04,2,0.4078074081657027,1,2,2,1,17,18,0.0,1
9,1,12,5341.41,7038.42,2449.72,2,0.4586279652750865,1,1,2,1,17,18,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,732.15,2
5,2,3,1849.54,605.36,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,6,7794.94,16309.85,0.0,0,0.0,0,0,0,1,13,0,55551.91,1
9,1,1,0.0,287830.2,0.0,0,0.0,0,0,1,1,17,0,0.0,0
5,2,1,2119.13,2147.58,142.44,3,0.06721626327785458,0,0,1,0,10,0,0.0,0
5,2,3,1432.54,624.8000000000002,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,1,61.87,72.92,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,1,0.0,191.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1234.48,423.27,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,2198.91,453.92,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,18,967.86,2796.04,321.19,2,0.3318558469200091,1,1,2,1,12,10,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,1438.33,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,48.22,68.53,0.0,0,0.0,0,0,0,1,12,0,1476.92,1
9,1,2,38097.68,49854.55,668.63,0,0.01755041251855756,0,0,2,1,8,1,1533.16,1
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,352014.68,387988.69,0.0,0,0.0,0,0,0,1,6,0,29400.08,0
6,1,3,13856.4,19058.57,0.0,0,0.0,0,0,0,1,17,0,0.0,1
6,1,18,116773.1,358735.6,19346.08,3,0.1656724022912811,1,1,0,1,18,10,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,2,0.0,4091.96,0.0,0,0.0,0,0,1,1,13,0,57327.92,0
5,2,4,1086.06,782.22,373.5018,2,0.3439053090989448,0,0,2,0,10,15,138.8,1
9,1,18,11719.1,42258.66,2347.28,2,0.2002952445153638,1,1,0,1,17,10,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,3,3181.18,3078.45,512.16,3,0.1609968627993386,0,0,1,1,7,0,25628.96,0
2,1,7,808337.7300000001,852228.71,0.0,0,0.0,1,0,0,1,2,0,0.0,0
5,2,1,0.0,1501.8,0.0,0,0.0,0,1,0,1,17,0,0.0,3
9,1,14,1379.01,2485.66,486.45,2,0.352753061979246,1,2,1,1,13,0,0.0,0
5,2,1,0.0,2056.08,0.0,0,0.0,0,0,0,0,10,1,1187.77,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,0.0,139.9,0.0,0,0.0,0,0,1,1,2,0,167669.19,0
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,0,3736.96,4032.93,0.0,0,0.0,0,1,0,1,11,0,137367.32,3
6,1,9,38049.21,78185.40000000001,7917.37,2,0.2080823754290825,1,0,0,1,15,19,0.0,1
9,1,12,780.04,1512.14,318.63,2,0.4084790523562895,1,1,2,1,13,21,0.0,1
9,1,16,470.9299999999999,1606.94,326.54,1,0.6933939226636655,1,1,0,1,13,9,0.0,0
8,0,1,1013.68,1189.08,0.0,0,0.0,0,0,0,0,10,0,126.81,2
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,13,768.89,1677.12,0.0,0,0.0,1,1,0,1,8,20,0.0,3
4,1,12,35.26000000000001,67.71,0.0,0,0.0,1,1,0,1,8,0,0.0,3
9,1,1,7078.35,7550.99,0.0,0,0.0,0,0,0,1,13,1,0.0,1
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,3040.06,3
5,2,3,2761.53,1141.14,600.07,2,0.2172962089855986,0,0,1,0,10,0,773.3,0
9,1,10,17845.008,31042.92,4746.7796,2,0.2660004187165396,1,0,2,1,17,17,0.0,1
6,1,5,60361.49,25783.13,72714.04,1,1.204642894004107,0,1,1,1,17,0,63951.14,0
2,1,4,4221.54,6955.89,974.07,2,0.2307380718884578,0,0,0,1,15,15,0.0,1
9,1,2,157882.75,182862.06,5744.44,0,0.0363842155016935,0,0,2,1,0,2,22031.78,1
2,1,37,8655.237,12346.43,640.51,3,0.07400259519178967,1,1,1,1,6,0,0.0,0
2,1,5,23063.94,49271.85000000001,0.0,0,0.0,0,0,0,1,17,0,0.0,2
9,1,4,146511.82,190116.48,0.0,0,0.0,0,0,0,1,15,12,570210.69,0
5,2,1,873.6600000000001,922.5799999999999,0.0,0,0.0,0,0,0,0,10,0,816.33,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,1304.42,2
9,1,2,17557.79,19917.03,0.0,0,0.0,0,0,0,1,17,2,1490.51,0
5,2,4,5597.75,5414.780000000001,1655.02,2,0.2956580769058997,0,0,2,0,10,2,1770.89,1
4,1,3,106715.73,13431.94,104690.31,1,0.9810204175148312,0,0,2,1,8,12,88123.59,0
5,2,1,0.0,544.44,0.0,0,0.0,0,0,0,0,10,0,1783.28,2
6,1,1,0.0,4013.02,0.0,0,0.0,0,0,1,1,1,0,9462.3,0
9,1,2,923.3,1190.89,0.0,0,0.0,0,0,0,1,12,12,0.0,3
4,1,3,13826.22,19539.37,0.0,0,0.0,0,0,0,1,8,0,9901.87,0
5,2,3,3335.09,2382.08,1089.225,2,0.3265953842325094,0,1,2,1,18,12,0.0,1
5,2,1,0.0,423.45,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,10,233.16,539.35,3087.5254,1,13.24208869445874,1,1,2,1,7,19,0.0,0
9,1,3,385.25,336.69,139.69,2,0.3625957170668397,0,0,2,1,17,2,1868.6,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1064.53,195.0,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,1,5538.83,6313.72,0.0,0,0.0,0,0,0,1,7,0,2356.05,0
4,1,3,992.14,1057.36,280.55,2,0.2827725925776604,0,0,2,1,17,12,0.0,1
5,2,11,1751.07,3025.26,0.0,0,0.0,1,0,0,0,10,0,0.0,3
6,1,26,17917.9207,7383.51,17802.95,1,0.993583479806337,1,1,2,1,17,16,0.0,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,2389.53,2582.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1239.77,409.08,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,7,3864.93,6142.66,1969.3551,1,0.5095448300486684,1,0,1,1,0,0,35235.0,0
3,1,2,60373.19,51237.66,11057.57,3,0.1831536481673405,0,0,1,1,7,0,59453.86,0
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,1032.38,0.0,0,0.0,0,0,0,0,10,0,5184.52,2
9,1,3,1634.0,741.5,1068.63,1,0.6539963280293758,0,0,1,1,2,0,6004.91,0
6,1,4,57650.33,86789.64,874.47,0,0.01516851681508154,0,0,0,1,7,15,4488.02,1
9,1,9,298442.06,257364.19,243040.1575,1,0.8143629537338001,1,1,1,1,0,0,103881.79,0
6,1,2,7212.3,8152.06,0.0,0,0.0,0,0,0,1,15,0,1475.33,1
4,1,3,4355.95,6203.52,0.0,0,0.0,0,1,0,1,13,0,0.0,3
9,1,7,2244.59,5500.849999999999,520.49,2,0.2318864469680431,1,1,0,1,17,19,0.0,1
7,1,27,225041.006,1008962.54,0.0,0,0.0,1,1,0,1,1,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,2,18315.94,14232.77,8307.44,2,0.4535633988755149,0,0,1,1,17,0,30370.26,0
6,1,5,2363.35,3497.48,627.95,2,0.2657033448283158,0,0,2,1,7,2,0.0,1
5,2,3,3862.54,3914.14,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,11,32326.59,81358.34000000001,17658.21,1,0.5462441290590812,1,1,0,1,17,20,0.0,0
4,1,4,1068.73,972.8800000000001,394.95,2,0.3695507752191854,0,1,2,1,17,15,0.0,1
6,1,8,29926.65,31199.26,8011.706,2,0.2677114210912347,1,0,1,1,12,0,249702.77,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,18,1571.36,4852.54,551.46,2,0.3509444048467569,1,1,2,1,12,9,0.0,1
9,1,7,28925.26999999999,51487.25,7797.2473,2,0.2695652382847248,1,1,2,1,17,17,0.0,1
9,1,3,1716.71,871.72,1099.54,1,0.6404925700904638,0,0,1,1,17,0,10279.77,0
6,1,5,2405.98,1456.34,1903.9525,1,0.7913417817271965,0,0,2,1,17,1,29110.34,0
4,1,8,9190.32,14163.23,798.7542,3,0.08691255581960149,1,1,2,1,15,19,0.0,2
5,2,4,1963.86,825.23,1767.3577,1,0.8999407798926603,0,0,2,0,10,2,1699.99,0
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,1122.45,2
6,1,2,21398.91,25314.91,0.0,0,0.0,0,0,0,1,12,0,12159.14,1
5,2,0,0.0,1350.85,0.0,0,0.0,0,0,0,1,4,1,0.0,1
5,2,4,2953.68,2804.99,757.45,2,0.2564428103247474,0,0,2,0,10,2,1600.0,1
5,2,8,3001.35,4734.22,0.0,0,0.0,1,0,0,0,10,0,1964.28,3
5,2,1,0.0,546.86,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,794.05,364.59,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,1,1786.58,1714.22,381.84,2,0.2137267852545086,0,0,2,1,9,2,1775.82,1
5,2,12,2391.79,2047.8,1163.29,2,0.4863679503635353,1,0,2,0,10,4,0.0,1
5,2,1,2224.51,2397.86,0.0,0,0.0,0,0,0,0,10,0,672.27,2
6,1,17,8809.64,4723.81,13870.78,1,1.57450020659187,1,0,2,1,6,3,19687.91,0
6,1,1,1595.28,1415.38,137.91,3,0.08644877388295472,0,0,1,1,18,0,32115.6,0
4,1,3,21929.07,31123.89,0.0,0,0.0,0,0,0,1,7,0,2571.71,1
5,2,9,885.64,641.8299999999999,485.7306,1,0.548451515288379,1,0,1,0,10,0,602.78,0
5,2,2,1143.84,362.0999999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,17,1188.94,3952.85,266.83,2,0.2244268003431628,1,1,0,1,13,10,0.0,1
4,1,12,1535.74,1996.22,530.96,2,0.3457356062875227,1,1,2,1,13,21,0.0,1
6,1,5,145592.51,270460.58,0.0,0,0.0,0,0,0,1,8,0,30088.15,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,459.07,2
9,1,17,1477.86,5105.6,467.52,2,0.3163493159027242,1,1,0,1,17,9,0.0,1
2,1,16,17101.89,31786.42,22237.27,1,1.300281430882785,1,1,2,1,12,3,0.0,0
6,1,5,37641.59,71941.72,0.0,0,0.0,0,1,0,1,17,0,0.0,3
4,1,4,41398.13,36934.1,4495.04,3,0.1085807499034376,0,1,1,1,13,0,4544.88,0
5,2,12,1866.14,1635.28,790.24,2,0.4234623340156687,1,2,2,1,7,15,1809.31,1
6,1,1,3707.09,2551.51,906.0,2,0.2443965482359479,0,0,1,1,2,0,15044.46,0
5,2,1,1303.07,1386.18,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,2,0.0,4675.51,0.0,0,0.0,0,0,1,1,17,0,64655.72,0
5,2,1,0.0,1114.91,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,2605.36,1594.74,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,19,863.03,2140.08,74.67,3,0.08652074667161049,1,1,2,1,17,10,0.0,1
5,2,1,0.0,73.69,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,2194.54,604.83,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,14,448645.56,1375112.96,0.0,0,0.0,1,1,0,1,13,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,3,4052.1,4372.639999999999,3516.73,1,0.8678783840477778,0,0,0,1,17,1,29858.89,0
5,2,1,2594.79,2797.02,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,1453.4,273.97,0.0,0,0.0,0,0,0,0,10,0,15112.17,3
9,1,9,19154.84,43066.37,36866.08,1,1.924635235794191,1,2,2,1,13,18,0.0,0
5,2,5,813.53,326.6,739.2082,1,0.9086428281685986,0,0,2,0,10,2,997.37,0
6,1,16,2320.22,4140.29,1701.51,1,0.733339941902061,1,1,2,1,7,12,0.0,0
5,2,5,1073.84,1253.76,0.0,0,0.0,0,0,0,0,10,0,1479.0,3
4,1,12,1600.74,2856.23,0.0,0,0.0,1,1,0,1,6,0,0.0,3
11,3,3,11664.58,2282.15,14372.413,1,1.232141491592496,0,0,1,0,10,0,4833.37,0
6,1,19,5131.360000000001,15671.4,316.73,3,0.06172437716316923,1,1,0,1,17,11,0.0,1
6,1,5,9520.18,18412.87,0.0,0,0.0,0,0,0,1,13,0,0.0,3
11,3,5,5510.5,3442.890000000001,4473.42,1,0.8117992922602305,0,0,2,0,10,2,0.0,0
2,1,43,0.0,149547.94,0.0,0,0.0,1,1,0,1,13,0,0.0,3
8,0,11,143.9,455.89,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,5,1121.02,195.34,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,12,1465.37,2617.44,0.0,0,0.0,1,0,0,1,10,0,122.7,3
6,1,1,58869.66,57544.46,0.0,0,0.0,0,0,0,1,18,0,4080.86,1
6,1,13,3351.99,7733.97,353.68,3,0.1055134412692162,1,1,2,1,17,17,0.0,2
6,1,5,14181.74,23367.92,0.0,0,0.0,0,0,0,1,17,0,0.0,1
7,1,5,4829.61,7098.39,5607.09,1,1.160981942641331,0,1,0,1,11,15,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,19,4479.41,11385.45,610.48,3,0.136285805496706,1,1,2,1,17,10,0.0,1
6,1,1,8520.91,9461.95,137.66,0,0.01615555146105287,0,0,2,1,12,1,0.0,1
2,1,5,22257.59,43308.51,2893.8577,3,0.1300166684712945,0,0,2,1,7,12,1845.87,1
6,1,4,113901.86,123777.88,60051.12,1,0.5272180805475872,0,0,0,1,0,12,179487.08,0
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,107.9,0.0,0,0.0,0,0,1,0,10,0,648.67,0
5,2,1,0.0,427.52,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1013.92,606.89,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,196.18,228.56,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,3,332.1799999999999,161.74,229.1041,1,0.6896986573544464,0,0,1,1,13,0,34955.82,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1061.27,189.06,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,7,7868.73,7820.53,7605.0407,1,0.9664889632761575,1,2,2,1,8,1,35878.15,0
5,2,1,0.0,191.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1984.06,699.74,1962.86,1,0.9893148392689737,0,0,2,0,10,2,0.0,0
2,1,11,6605.53,18478.15,142.54,0,0.02157888920344015,1,1,2,1,8,19,0.0,2
9,1,19,887.3600000000001,3198.86,33.67,0,0.03794401370357015,1,1,0,1,12,11,0.0,3
5,2,3,1870.33,636.38,0.0,0,0.0,0,0,0,0,10,0,532.47,3
9,1,6,5232.78,130.05,6167.3685,1,1.178602673913292,0,1,2,1,12,15,0.0,0
9,1,15,364.85,1236.66,0.0,0,0.0,1,1,0,1,17,7,0.0,3
5,2,5,986.57,195.31,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,3,0.0,21701.53,0.0,0,0.0,0,0,1,1,18,0,48296.22,0
5,2,3,1887.8,604.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,9,1040.24,1342.59,418.65,2,0.4024552026455433,1,0,2,0,10,1,3434.43,1
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,120.0,3
9,1,1,17036.53,18024.03,0.0,0,0.0,0,0,0,1,8,0,26264.67,0
5,2,4,1254.0,1442.76,0.0,0,0.0,0,0,0,0,10,0,191.09,3
2,1,6,277770.65,669290.4,0.0,0,0.0,0,1,0,1,12,0,0.0,2
5,2,7,2686.41,4070.95,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,5,1078.16,189.54,0.0,0,0.0,0,0,0,0,10,0,703.68,3
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,10,79.6,147.77,0.0,0,0.0,1,1,0,1,12,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,7,30470.45,52165.67,9949.8098,2,0.3265396408651661,1,0,2,1,0,15,225.95,1
5,2,1,0.0,1205.61,0.0,0,0.0,0,0,1,0,10,0,0.0,0
6,1,1,21547.54,24429.32,0.0,0,0.0,0,0,0,1,12,1,182605.31,1
9,1,10,486.28,1321.26,150.83,2,0.3101710948424776,1,1,0,1,8,21,0.0,1
4,1,1,5623.639999999999,6720.45,0.0,0,0.0,0,0,0,1,12,0,0.0,1
5,2,1,0.0,752.87,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,253.01,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
1,3,13,5014.96,23133.04,4150.96,1,0.8277154752979088,1,0,0,0,10,0,0.0,0
9,1,10,4166.75,10493.58,5634.84,1,1.352334553308934,1,1,0,1,17,20,0.0,0
4,1,3,1533.59,2127.31,0.0,0,0.0,0,0,0,1,7,0,0.0,1
5,2,1,0.0,423.76,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,191.5,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,9,3297.600000000001,6266.55,882.52,2,0.2676249393498302,1,1,2,1,13,19,0.0,1
5,2,9,861.2,294.92,213.1105,2,0.2474576172782165,1,0,2,0,10,18,0.0,1
6,1,27,16372.3955,18978.69,10870.05,1,0.6639254469512418,1,0,2,1,8,19,5054.99,0
6,1,5,8589.68,13318.09,1945.83,2,0.2265311396932133,0,1,0,1,12,0,1945.83,1
5,2,1,962.9,1017.08,0.0,0,0.0,0,0,0,0,10,0,0.0,2
1,3,12,1687.81,56.53,1946.2585,1,1.153126536754729,1,0,2,1,10,17,0.0,0
9,1,9,54665.474,59945.06,75877.4806,1,1.388032976719455,1,0,2,1,1,15,30488.21,0
6,1,3,2477.87,3321.350000000001,0.0,0,0.0,0,0,0,1,17,0,1154.14,1
9,1,8,68966.58,157619.13,34488.73,1,0.500078878784478,1,0,0,1,15,18,0.0,0
5,2,2,1906.37,603.7199999999999,0.0,0,0.0,0,0,0,0,10,0,159.21,2
9,1,3,0.0,119158.25,0.0,0,0.0,0,0,1,1,13,0,0.0,0
4,1,12,10560.36,13758.02,4090.82,2,0.3873750516080891,1,1,2,1,7,20,0.0,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,420.89,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1870.33,587.35,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,3,9605.52,13538.13,935.37,3,0.09737838243010269,0,0,0,1,17,12,0.0,1
9,1,12,7142.42,18739.88,9419.76,1,1.318847113443343,1,1,0,1,17,3,0.0,0
5,2,3,1027.76,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,62832.1,92198.18,0.0,0,0.0,0,0,0,1,2,0,0.0,1
9,1,19,122.95,452.09,112.2,1,0.9125660837738918,1,1,0,1,12,11,0.0,0
9,1,3,4237.889999999999,4572.8,0.0,0,0.0,0,0,0,1,6,1,47599.57,1
5,2,3,1840.19,606.89,0.0,0,0.0,0,0,0,0,10,0,555.88,3
4,1,10,166.85,309.32,0.0,0,0.0,1,1,0,1,13,0,0.0,3
9,1,11,508.73,1559.1,491.21,1,0.9655612997071137,1,1,0,1,13,4,0.0,0
5,2,1,0.0,1058.21,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,1,0.0,191.86,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,1,0.0,17460.02,0.0,0,0.0,0,0,1,1,13,0,127769.64,0
9,1,15,3599.86,11684.05,0.0,0,0.0,1,1,0,1,13,7,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,365.06,2
